,src-ip,risk-factor,categories
2686,1028543145.0,1.0,1
2687,2045152407.0,1.0,1
2688,3586578599.0,1.0,2
2689,2342978597.0,1.0,1
2690,37528481.0,1.0,0
2691,2073133326.0,1.0,0
2692,3063260455.0,1.0,1
2693,1879772530.0,1.0,1
2694,3662943894.0,1.0,1
2695,92971196.0,1.0,2
2696,459353994.0,5.7,2
2697,2058510139.0,5.7,2
2698,3373686402.0,1.0,1
2699,790590051.0,1.0,0
2700,2949023360.0,1.0,1
2701,3075952154.0,1.0,2
2702,3737100927.0,1.0,1
2703,2923336508.0,1.0,1
2704,3232235786.0,1.0,1
2705,3.38288524927e+38,1.0,1
2706,3126296660.0,1.0,0
2707,989033277.0,1.0,1
2708,1885514419.0,1.0,0
2709,1965345669.0,1.0,1
2710,2991380911.0,1.0,2
2711,3162171942.0,1.0,0
2712,1370147846.0,1.0,1
2713,1861694706.0,1.0,0
2714,1996540296.0,1.0,0
2715,1460135434.0,1.0,1
2716,1728986229.0,1.0,2
2717,1578739529.0,1.0,1
2718,2104736633.0,1.0,0
2719,3084301480.0,1.0,1
2720,973772897.0,1.0,2
2721,607972758.0,1.0,2
2722,1918940242.0,1.0,1
2723,1848941818.0,1.0,0
2724,3188932817.0,1.0,1
2725,1961009218.0,1.0,1
2726,737498642.0,5.7,2
2727,2008990390.0,1.0,1
2728,1294183890.0,5.7,2
2729,3641178656.0,1.0,1
2730,1588931455.0,1.0,0
2731,1329381321.0,1.0,1
2732,1565323704.0,1.0,2
2733,780809768.0,1.0,2
2734,39682895.0,1.0,0
2735,710719338.0,1.0,1
2736,1942726249.0,1.0,1
2737,531350172.0,5.7,2
2738,3024267591.0,1.0,1
2739,1843746025.0,1.0,2
2740,1595960923.0,1.0,2
2741,2955799449.0,5.7,2
2742,2918460427.0,1.0,1
2743,1176173995.0,1.0,0
2744,1539635316.0,1.0,1
2745,1760878922.0,1.4,2
2746,2991384558.0,1.0,0
2747,988218013.0,1.51325678497,1
2748,42240450.0,1.0,0
2749,3071463231.0,1.0,1
2750,3064629320.0,1.0,1
2751,2636486477.0,1.0,0
2752,2956924531.0,5.7,2
2753,980137161.0,1.0,0
2754,3156943895.0,1.0,0
2755,1730547699.0,4.3,2
2756,4.25404881822e+37,1.0,1
2757,1578482240.0,1.0,0
2758,3062144066.0,1.0,0
2759,1553308677.0,1.0,1
2760,3165279176.0,1.51325678497,1
2761,3002908830.0,1.0,1
2762,531493422.0,1.4,2
2763,90075340.0,1.0,0
2764,2000650837.0,1.4,2
2765,3580416578.0,1.0,1
2766,2000650836.0,1.4,2
2767,3054881376.0,1.0,1
2768,4.25404882106e+37,1.0,1
2769,4.25404882106e+37,1.0,1
2770,3581008900.0,1.0,0
2771,3560149501.0,1.0,1
2772,835511369.0,5.7,2
2773,2031456022.0,1.0,1
2774,707912501.0,1.0,0
2775,3321252824.0,1.0,0
2776,2990746737.0,1.0,0
2777,3736459690.0,1.0,1
2778,22125952.0,1.0,2
2779,3624439948.0,1.51325678497,1
2780,1940111136.0,1.0,1
2781,3641691116.0,1.0,1
2782,2914145178.0,1.0,0
2783,3278926862.0,1.0,0
2784,1369537723.0,1.0,0
2785,2345534176.0,1.0,1
2786,633468981.0,1.0,0
2787,1460469705.0,1.0,1
2788,1783993628.0,1.0,1
2789,1452472976.0,1.0,1
2790,3649055145.0,1.0,0
2791,2998664969.0,1.0,2
2792,3155360145.0,1.0,2
2793,1742317157.0,5.7,2
2794,1941736748.0,1.0,0
2795,1896802136.0,1.0,1
2796,3103991622.0,1.0,0
2797,1590067978.0,1.0,1
2798,1376432839.0,1.51325678497,1
2799,3072288134.0,1.0,1
2800,2057229586.0,1.0,0
2801,3661123214.0,1.0,0
2802,1441938287.0,1.0,0
2803,1892224358.0,1.0,0
2804,1903879174.0,1.0,1
2805,2152450708.0,1.0,2
2806,2049580582.0,1.0,1
2807,1597348336.0,1.0,0
2808,604350541.0,1.0,1
2809,248449981.0,5.7,2
2810,3201823701.0,1.0,0
2811,1566526912.0,1.0,1
2812,18152973.0,5.7,2
2813,1904960903.0,1.0,1
2814,3009981460.0,1.0,0
2815,1588856405.0,1.0,2
2816,3471276390.0,1.0,0
2817,3423466269.0,1.0,1
2818,1307862773.0,1.0,0
2819,2985147384.0,5.7,2
2820,1121882254.0,1.0,2
2821,1875169916.0,1.0,0
2822,1347471536.0,1.0,2
2823,777235626.0,1.0,0
2824,1942750125.0,1.0,1
2825,2128255739.0,1.0,0
2826,1596294532.0,1.0,2
2827,3584858118.0,1.0,0
2828,1534766885.0,1.0,1
2829,1468276367.0,1.0,1
2830,3076530913.0,1.0,1
2831,2071381826.0,1.0,1
2832,1334604542.0,1.0,1
2833,2037207655.0,1.0,2
2834,3062786020.0,1.0,1
2835,823079829.0,5.7,2
2836,3164965433.0,1.0,1
2837,3553182657.0,1.0,0
2838,92828475.0,1.0,2
2839,1834421143.0,1.0,0
2840,1546086063.0,5.7,2
2841,1444922951.0,1.0,1
2842,1814630908.0,1.0,1
2843,2986846835.0,1.0,1
2844,245129741.0,1.0,0
2845,3420298585.0,1.0,0
2846,3581727796.0,1.0,2
2847,1904659209.0,1.0,1
2848,3753186601.0,1.0,0
2849,1360109313.0,1.0,0
2850,3170844310.0,1.0,2
2851,1332420899.0,1.0,0
2852,2891605433.0,1.0,0
2853,3134383144.0,1.0,0
2854,1535936283.0,1.0,1
2855,1542877977.0,5.7,2
2856,1539503685.0,1.0,0
2857,1845249752.0,1.0,1
2858,1706503405.0,1.0,2
2859,1358615370.0,1.0,1
2860,2958562286.0,1.0,0
2861,1551041331.0,1.0,1
2862,3154410400.0,1.0,2
2863,1864508045.0,1.0,1
2864,3729528473.0,1.0,2
2865,2537313180.0,1.0,1
2866,3523358128.0,1.0,0
2867,827339454.0,1.0,1
2868,3578409362.0,1.0,0
2869,1632564498.0,1.0,0
2870,1109393060.0,1.0,1
2871,992946594.0,1.0,1
2872,2516511427.0,1.0,1
2873,1855705720.0,1.0,0
2874,2059222477.0,1.0,1
2875,3062233875.0,1.0,1
2876,1731965893.0,1.4,2
2877,990118660.0,1.0,1
2878,1213800147.0,1.0,1
2879,85362263.0,1.0,2
2880,987548222.0,1.0,1
2881,1840780814.0,1.0,2
2882,867093313.0,1.0,0
2883,3360947687.0,1.0,0
2884,1055333734.0,1.0,1
2885,1565398910.0,1.0,2
2886,1870118950.0,5.7,2
2887,3030124731.0,1.0,1
2888,1432173256.0,5.7,2
2889,762748217.0,1.0,2
2890,3256822857.0,1.0,1
2891,3104946419.0,1.0,1
2892,3075638062.0,1.0,2
2893,2917834691.0,1.0,0
2894,2636508146.0,1.0,1
2895,3076070300.0,1.0,2
2896,2883150424.0,1.0,1
2897,3105858961.0,1.0,1
2898,2064433252.0,1.0,2
2899,825332984.0,1.0,0
2900,1453798904.0,1.0,1
2901,2090125286.0,1.0,0
2902,1405853079.0,1.0,1
2903,2319128850.0,1.0,1
2904,1976294263.0,5.7,2
2905,2944652640.0,1.0,2
2906,619105957.0,1.0,2
2907,3073724060.0,1.0,0
2908,2994874709.0,1.0,0
2909,1893550477.0,1.0,1
2910,2990874822.0,1.0,0
2911,2993914227.0,1.0,1
2912,3702371147.0,1.0,1
2913,1333933736.0,1.0,0
2914,1535925185.0,1.4,2
2915,2874854388.0,1.0,1
2916,2990960404.0,1.0,2
2917,521722243.0,1.0,1
2918,1960055626.0,1.0,0
2919,1306729817.0,1.0,1
2920,1039098918.0,1.0,1
2921,1878136543.0,5.7,2
2922,3062545505.0,1.0,1
2923,2710464315.0,1.0,1
2924,249538522.0,1.0,0
2925,1888752314.0,1.51325678497,1
2926,3057666927.0,5.7,2
2927,2177932256.0,1.0,2
2928,3061854388.0,1.0,1
2929,1699781479.0,1.0,1
2930,1170925938.0,1.0,0
2931,3086844503.0,1.0,1
2932,36877469.0,5.7,2
2933,2533382229.0,1.0,2
2934,1535902909.0,1.0,2
2935,2835369533.0,1.0,1
2936,1043362738.0,1.0,1
2937,2192888290.0,1.0,0
2938,529828744.0,1.0,0
2939,3582989468.0,1.0,1
2940,1536337069.0,1.0,0
2941,32053607.0,1.0,1
2942,2937316630.0,1.0,0
2943,1730859592.0,1.4,2
2944,1580394013.0,1.0,1
2945,1887840109.0,5.7,2
2946,3149855689.0,5.7,2
2947,2956155555.0,1.0,2
2948,248267018.0,1.0,0
2949,225627485.0,1.0,1
2950,1348133007.0,1.0,1
2951,2005309292.0,1.0,0
2952,736140418.0,1.4,2
2953,1897599750.0,1.0,1
2954,1904014988.0,1.0,1
2955,1532818880.0,1.0,1
2956,1533763598.0,1.0,0
2957,1134849885.0,1.0,1
2958,1972788754.0,1.0,1
2959,1389304722.0,1.0,0
2960,1298275782.0,1.0,1
2961,1899364163.0,1.0,0
2962,2002676967.0,1.0,1
2963,1226797440.0,1.0,1
2964,2989529849.0,1.0,0
2965,3397459203.0,1.0,1
2966,1020323364.0,1.0,0
2967,1902006359.0,1.0,1
2968,2882867996.0,1.0,1
2969,1321036685.0,1.0,1
2970,2883801498.0,1.0,2
2971,36818121.0,1.0,0
2972,1731810506.0,5.7,2
2973,3628582695.0,1.0,1
2974,660182524.0,1.0,1
2975,2999138782.0,1.0,0
2976,3200316679.0,1.0,2
2977,3021273873.0,1.0,1
2978,3747002101.0,1.0,1
2979,1939899202.0,1.0,1
2980,2090382984.0,1.0,0
2981,2015568141.0,1.0,1
2982,3063241256.0,1.0,1
2983,3001845489.0,1.51325678497,1
2984,1541486850.0,1.0,2
2985,755392130.0,4.3,2
2986,1886413522.0,1.0,2
2987,1562960707.0,1.0,0
2988,778217623.0,1.0,2
2989,28725864.0,1.0,0
2990,911071767.0,1.0,1
2991,1784478725.0,1.0,1
2992,3702272965.0,1.0,0
2993,1901533639.0,1.0,0
2994,1896777810.0,1.0,1
2995,1542750980.0,1.0,2
2996,3648594208.0,1.0,0
2997,1460772624.0,1.0,1
2998,2966694533.0,1.0,0
2999,3582988226.0,1.0,1
3000,1599853205.0,5.7,2
3001,1599794315.0,1.0,1
3002,3647325782.0,1.0,0
3003,2586695930.0,1.0,1
3004,1431683499.0,1.0,0
3005,988183350.0,1.0,0
3006,1947570272.0,1.0,0
3007,1581583807.0,1.0,0
3008,550765340.0,1.0,1
3009,1968727466.0,1.0,2
3010,1599650584.0,1.0,0
3011,1856567335.0,1.0,2
3012,1965853745.0,1.0,1
3013,2064668757.0,5.7,2
3014,2994222785.0,1.0,0
3015,1231913641.0,1.0,1
3016,3088506981.0,1.4,2
3017,2535189161.0,1.0,2
3018,1563145943.0,5.7,2
3019,1865014993.0,1.0,1
3020,1195693075.0,1.0,1
3021,1794829191.0,1.0,1
3022,1934353883.0,5.7,2
3023,3679389576.0,1.0,1
3024,1411111948.0,1.0,0
3025,3720640275.0,1.0,1
3026,1892436587.0,1.0,0
3027,1593576815.0,1.0,2
3028,1705417284.0,1.0,1
3029,1040016140.0,1.0,1
3030,3092834869.0,1.0,1
3031,1481717101.0,1.51325678497,1
3032,2959985475.0,1.0,1
3033,3171002116.0,2.9,2
3034,2992195102.0,1.0,0
3035,1212494097.0,1.0,1
3036,1509600969.0,1.0,1
3037,665491571.0,1.0,1
3038,790614838.0,1.0,0
3039,2943419869.0,1.0,0
3040,1606313224.0,1.0,2
3041,1217259151.0,1.0,1
3042,3157224963.0,1.0,0
3043,1900978361.0,1.0,1
3044,1892204704.0,1.0,0
3045,3039394428.0,1.0,1
3046,1295222342.0,1.0,2
3047,2994852032.0,1.0,0
3048,1729236829.0,1.0,2
3049,2343001430.0,1.0,1
3050,1234937881.0,1.0,1
3051,3160238123.0,1.0,1
3052,32237765.0,1.0,1
3053,2638074984.0,1.0,1
3054,1384562105.0,1.0,1
3055,1606199113.0,1.0,0
3056,1900617688.0,1.0,0
3057,1405836891.0,1.0,1
3058,3720801373.0,1.0,1
3059,3415301904.0,1.0,0
3060,1906237117.0,1.0,0
3061,1186113393.0,1.0,1
3062,1558022606.0,1.0,1
3063,1890373586.0,1.0,1
3064,3297543190.0,1.0,1
3065,3582988227.0,1.0,1
3066,2918183045.0,1.0,1
3067,2078764101.0,5.7,2
3068,1026790052.0,1.0,0
3069,3546380731.0,1.0,1
3070,4.25404881822e+37,1.0,1
3071,995929886.0,5.7,2
3072,3075610335.0,1.0,0
3073,2088371591.0,1.0,2
3074,1220884330.0,1.0,0
3075,698524210.0,1.0,1
3076,1963543368.0,1.0,1
3077,2999178688.0,1.0,1
3078,3747346581.0,1.0,1
3079,1900582943.0,1.0,1
3080,1323759287.0,1.0,1
3081,2197870677.0,1.0,0
3082,3072526741.0,1.0,0
3083,1968752425.0,1.0,1
3084,2990681633.0,1.0,0
3085,1879435980.0,5.7,2
3086,28363194.0,1.0,0
3087,3572587372.0,1.0,1
3088,1537236941.0,1.0,1
3089,1845250325.0,1.0,0
3090,3311008039.0,1.0,1
3091,1604360277.0,5.7,2
3092,774949878.0,5.7,2
3093,2916403734.0,1.0,1
3094,3722311731.0,1.0,1
3095,1834688762.0,5.7,2
3096,1508814965.0,1.0,1
3097,3106625456.0,1.0,1
3098,1533644120.0,5.7,2
3099,1395546588.0,1.0,1
3100,2997714362.0,1.0,1
3101,693541214.0,1.0,1
3102,2990874911.0,1.0,0
3103,1435294175.0,1.0,0
3104,2015687899.0,1.0,0
3105,1935613228.0,1.0,0
3106,1885372495.0,1.0,2
3107,1597502435.0,1.0,0
3108,628145383.0,1.0,0
3109,2094380484.0,1.0,2
3110,2015370590.0,1.0,2
3111,1326001095.0,1.0,1
3112,2949273502.0,1.0,1
3113,3708008012.0,1.0,1
3114,1500209497.0,1.51325678497,1
3115,2104807432.0,1.0,1
3116,3107666574.0,1.0,2
3117,1571850799.0,1.0,1
3118,3524440938.0,5.7,2
3119,3588644482.0,5.7,2
3120,1283111552.0,1.0,1
3121,1530935372.0,1.0,1
3122,1930740484.0,1.0,1
3123,3584950474.0,1.0,1
3124,3010345423.0,1.0,0
3125,2960337526.0,1.0,2
3126,975342031.0,1.0,1
3127,1503165434.0,1.0,0
3128,2988610654.0,1.0,0
3129,2246866191.0,1.0,1
3130,1841923834.0,1.51325678497,1
3131,3679963851.0,1.0,1
3132,1878235414.0,1.0,0
3133,1567442905.0,1.0,1
3134,1030781726.0,1.0,1
3135,691158061.0,1.0,1
3136,1927923509.0,1.0,0
3137,2904599600.0,1.0,1
3138,1609990174.0,1.0,0
3139,1938438206.0,1.0,1
3140,1022770167.0,1.0,1
3141,1535869448.0,1.0,0
3142,1577900598.0,1.0,1
3143,3315354931.0,5.7,2
3144,1491526244.0,1.0,1
3145,3000758550.0,1.0,0
3146,2937986587.0,1.0,1
3147,774309082.0,1.0,0
3148,3158221911.0,1.0,1
3149,2203935309.0,1.0,1
3150,831922487.0,1.0,0
3151,3163507236.0,1.0,1
3152,633386081.0,1.0,0
3153,3547704527.0,1.51325678497,1
3154,2344710220.0,5.7,2
3155,3170119289.0,1.0,1
3156,782678828.0,1.0,2
3157,3696326854.0,1.0,0
3158,2086634245.0,1.0,1
3159,3164934320.0,1.0,2
3160,1841514064.0,1.0,1
3161,2069908872.0,1.0,0
3162,1399228316.0,1.0,1
3163,3733391475.0,1.0,1
3164,3683712853.0,1.0,1
3165,3515719374.0,1.0,0
3166,1608338216.0,1.0,0
3167,630424214.0,1.51325678497,1
3168,1778101570.0,1.0,1
3169,1408488804.0,1.0,1
3170,1656757944.0,1.0,1
3171,248874405.0,1.0,0
3172,1943479652.0,1.0,0
3173,531493143.0,1.51325678497,1
3174,825266721.0,1.0,0
3175,1375000676.0,1.0,0
3176,1517319054.0,1.0,1
3177,974418392.0,1.0,1
3178,3154520472.0,1.0,0
3179,2105585400.0,1.0,1
3180,1413113129.0,1.0,1
3181,1419569763.0,1.0,1
3182,3742437809.0,1.0,1
3183,1310656141.0,1.0,1
3184,463152658.0,1.0,0
3185,1138086411.0,1.0,2
3186,1868500615.0,1.0,0
3187,1540785052.0,5.7,2
3188,3697564094.0,1.0,1
3189,531950224.0,1.0,0
3190,1054693829.0,1.0,2
3191,1455027675.0,1.0,1
3192,2311135287.0,1.0,1
3193,3164824160.0,1.0,0
3194,3240709446.0,4.3,2
3195,916767023.0,1.0,1
3196,2699971637.0,1.4,2
3197,36908031.0,1.0,0
3198,631122627.0,1.0,0
3199,3162013846.0,1.0,1
3200,2039460391.0,1.0,1
3201,2087883787.0,1.0,1
3202,993864754.0,1.0,0
3203,2001921714.0,1.0,1
3204,737247787.0,5.7,2
3205,1460279114.0,1.0,1
3206,1501994626.0,1.51325678497,1
3207,1112164883.0,1.0,0
3208,1600749429.0,1.0,2
3209,2989251796.0,5.7,2
3210,2014292589.0,1.0,0
3211,3534919930.0,1.0,1
3212,3285439527.0,1.0,1
3213,1348029766.0,1.0,0
3214,1731783700.0,1.4,2
3215,1744160418.0,1.4,2
3216,1009436824.0,1.0,0
3217,2966851525.0,1.0,0
3218,3155360483.0,1.0,2
3219,237758387.0,1.0,0
3220,1310348777.0,1.0,1
3221,1705861781.0,1.0,1
3222,2006485037.0,5.7,2
3223,3149731706.0,4.3,2
3224,719993267.0,1.0,0
3225,2004283302.0,1.0,0
3226,1298007336.0,1.0,1
3227,3314811835.0,1.0,2
3228,100342903.0,5.7,2
3229,1773869816.0,1.0,0
3230,1589999708.0,1.4,2
3231,1490082410.0,1.0,1
3232,832018923.0,1.0,2
3233,1296312694.0,1.0,1
3234,3742410647.0,1.0,1
3235,1413129388.0,1.0,1
3236,4.25404882106e+37,1.0,1
3237,4.25404881822e+37,1.0,1
3238,776568632.0,1.0,0
3239,973127417.0,1.0,0
3240,3729661489.0,1.0,0
3241,2076852387.0,1.0,1
3242,1041163657.0,1.0,1
3243,3067938988.0,1.0,1
3244,3212763966.0,1.0,0
3245,2117914061.0,1.0,1
3246,2994214494.0,1.0,0
3247,661681626.0,1.0,1
3248,1015840717.0,1.0,0
3249,710298075.0,1.0,1
3250,3579283295.0,10.0,2
3251,635382143.0,1.51325678497,1
3252,3065263472.0,1.0,1
3253,3703285020.0,1.0,0
3254,621150284.0,1.4,2
3255,3060638100.0,1.0,1
3256,1088940370.0,1.0,2
3257,691171310.0,1.0,1
3258,1597702232.0,1.0,2
3259,1236565086.0,1.0,1
3260,1791592586.0,1.4,2
3261,1889538292.0,1.0,1
3262,405404104.0,1.0,2
3263,2260999766.0,1.0,2
3264,1911980026.0,1.0,1
3265,3075639412.0,1.0,2
3266,1408253207.0,1.0,0
3267,466617368.0,1.0,1
3268,1582221884.0,1.0,2
3269,2037870088.0,1.0,0
3270,774213287.0,1.0,0
3271,1435239252.0,5.7,2
3272,3311124273.0,1.0,0
3273,1181843032.0,1.0,1
3274,3071301491.0,1.0,1
3275,20011812.0,1.0,1
3276,1997670250.0,1.0,2
3277,1990832415.0,1.0,2
3278,1349197682.0,1.0,1
3279,1385659199.0,2.9,2
3280,2988620734.0,1.51325678497,1
3281,1845242973.0,1.0,0
3282,2098821660.0,5.7,2
3283,2077594630.0,1.0,1
3284,1409442267.0,1.0,0
3285,3453423336.0,1.0,1
3286,2995611013.0,5.7,2
3287,455957265.0,1.0,1
3288,2071004032.0,1.0,0
3289,3.38288524927e+38,1.0,1
3290,3104946400.0,1.0,1
3291,1974844595.0,1.0,1
3292,1357442825.0,1.0,1
3293,3062302524.0,1.0,1
3294,2818610424.0,1.0,1
3295,1565957762.0,1.0,0
3296,775359150.0,1.0,1
3297,3754417414.0,1.0,1
3298,1968912465.0,1.0,2
3299,3027404757.0,1.51325678497,1
3300,2031339518.0,1.0,1
3301,4.25404882106e+37,1.0,1
3302,3001682517.0,1.51325678497,1
3303,623881845.0,5.7,2
3304,2103182804.0,1.0,1
3305,22272385.0,1.0,1
3306,4.25404882106e+37,1.0,1
3307,1426940684.0,1.0,1
3308,411426342.0,1.0,1
3309,1974918847.0,1.0,1
3310,1023345107.0,1.0,0
3311,2946322150.0,5.7,2
3312,4.25430845684e+37,1.51325678497,1
3313,1783680089.0,1.0,1
3314,1362195989.0,1.0,1
3315,3723140586.0,1.0,1
3316,1844324888.0,1.0,1
3317,1741807345.0,1.4,2
3318,1578609864.0,1.4,2
3319,662755104.0,1.0,1
3320,1700192832.0,1.51325678497,1
3321,1832950712.0,1.0,0
3322,1921490697.0,1.0,1
3323,1883375173.0,1.0,0
3324,1928051165.0,1.0,2
3325,1863209293.0,1.0,1
3326,1600824549.0,1.0,2
3327,1311007055.0,1.0,1
3328,824292756.0,1.0,1
3329,1965213610.0,1.0,0
3330,3083363734.0,1.0,0
3331,2992173776.0,5.7,2
3332,3723256318.0,1.0,0
3333,2061815819.0,1.0,1
3334,459361555.0,5.7,2
3335,3071935031.0,1.0,1
3336,1974868023.0,1.0,1
3337,3696427993.0,1.0,1
3338,1742263533.0,1.0,2
3339,2076793460.0,1.0,0
3340,1022768621.0,1.0,1
3341,1881657279.0,1.0,1
3342,2076251519.0,1.0,1
3343,1380271385.0,1.0,1
3344,2883563411.0,1.0,1
3345,3553195442.0,1.0,0
3346,1879741668.0,1.0,1
3347,2346849742.0,1.0,1
3348,1605570236.0,1.0,1
3349,1892617899.0,1.0,0
3350,1528850110.0,1.0,1
3351,3683041431.0,1.0,1
3352,2871319679.0,1.0,2
3353,453937836.0,1.0,1
3354,531493657.0,1.4,2
3355,3564135493.0,1.51325678497,1
3356,2076886554.0,1.0,1
3357,2085428820.0,1.0,0
3358,529005762.0,1.0,0
3359,2304854440.0,1.0,1
3360,1972096443.0,1.0,1
3361,4.78782102787e+37,1.0,1
3362,1876820831.0,1.0,1
3363,3732060935.0,1.0,1
3364,2945209275.0,1.0,0
3365,3746494347.0,1.0,1
3366,988232290.0,1.0,0
3367,1969122686.0,1.0,0
3368,3192852705.0,1.0,2
3369,3083482078.0,1.0,1
3370,530717834.0,1.0,2
3371,3320701708.0,5.7,2
3372,3069585599.0,1.0,1
3373,2637301509.0,1.0,1
3374,3231853274.0,1.0,0
3375,1904997806.0,1.0,0
3376,1420069621.0,1.0,0
3377,2959440060.0,1.0,1
3378,1358575278.0,1.0,0
3379,1022768621.0,1.51325678497,1
3380,2883698942.0,5.7,2
3381,2109036365.0,1.0,1
3382,1881550118.0,1.0,1
3383,584648194.0,1.0,1
3384,1386230520.0,1.0,1
3385,1565080889.0,1.0,1
3386,1909307686.0,1.0,0
3387,3283622531.0,1.0,1
3388,1879419100.0,1.0,1
3389,3086703828.0,1.0,1
3390,1896907152.0,1.0,1
3391,20542721.0,1.0,0
3392,1605266887.0,1.0,1
3393,2078891657.0,1.0,0
3394,3079053504.0,1.0,1
3395,2110874587.0,5.7,2
3396,586821307.0,1.0,1
3397,918718441.0,1.0,1
3398,2548340281.0,1.0,1
3399,1903529747.0,1.0,1
3400,88939547.0,5.7,2
3401,1594548818.0,1.0,2
3402,243055815.0,1.0,1
3403,1921655451.0,1.0,0
3404,1892435258.0,1.0,0
3405,3559242622.0,1.0,0
3406,1439434235.0,1.0,2
3407,1502871884.0,1.0,2
3408,633136201.0,1.0,2
3409,1875325476.0,1.0,1
3410,1902851362.0,1.51325678497,1
3411,2779349897.0,1.0,0
3412,2374565656.0,1.0,0
3413,2536998336.0,1.0,1
3414,605423327.0,1.0,0
3415,635303417.0,2.9,2
3416,1522601578.0,1.0,1
3417,988454199.0,1.0,1
3418,1534079878.0,1.0,1
3419,2959650129.0,1.0,2
3420,1991728242.0,1.0,1
3421,1129422323.0,1.0,0
3422,3385896565.0,1.0,0
3423,4.25404881822e+37,1.0,1
3424,1946696012.0,1.0,1
3425,248355607.0,1.0,0
3426,1800273032.0,1.0,1
3427,2956199373.0,5.7,2
3428,1176154628.0,1.0,2
3429,243195819.0,1.0,1
3430,1500696017.0,1.0,0
3431,1389395521.0,5.7,2
3432,871078152.0,1.0,0
3433,3075687765.0,1.0,2
3434,1377771278.0,1.0,1
3435,2606613632.0,1.0,1
3436,95637212.0,1.0,0
3437,1321115477.0,1.0,1
3438,1914367826.0,1.0,2
3439,1824813564.0,1.0,1
3440,1995511622.0,1.0,1
3441,3662806789.0,1.0,0
3442,1827062129.0,1.0,0
3443,3159597841.0,1.0,2
3444,4.25404882106e+37,1.0,1
3445,3030351053.0,1.0,1
3446,3075693857.0,1.0,2
3447,1993507359.0,1.0,2
3448,2008345061.0,1.0,1
3449,3738240544.0,1.0,1
3450,1892054730.0,1.0,0
3451,3650330699.0,1.0,1
3452,3001923162.0,1.0,0
3453,1864077735.0,1.0,1
3454,1607718384.0,1.0,1
3455,3171293764.0,5.7,2
3456,2077062996.0,1.0,0
3457,2875318032.0,1.0,0
3458,1406988047.0,1.0,1
3459,2990633885.0,1.0,2
3460,2997412025.0,1.0,2
3461,2000186388.0,1.0,0
3462,2183872060.0,1.0,0
3463,1869355804.0,1.0,1
3464,1442070534.0,1.0,2
3465,2071101187.0,1.0,1
3466,1035255190.0,1.0,0
3467,1856462217.0,1.0,2
3468,1789369579.0,1.0,0
3469,1578602605.0,1.0,1
3470,31894266.0,1.0,1
3471,3064280687.0,1.0,0
3472,1941750783.0,1.0,2
3473,1892045128.0,1.0,0
3474,1539603318.0,2.9,2
3475,2112313799.0,1.0,2
3476,1598987383.0,1.0,1
3477,2304871452.0,1.0,1
3478,460823785.0,1.0,0
3479,1473135213.0,1.0,0
3480,1800273012.0,1.0,1
3481,607970505.0,1.0,2
3482,1386243507.0,1.0,1
3483,1421987995.0,1.0,1
3484,1950947780.0,1.0,0
3485,3648409182.0,1.4,2
3486,762635786.0,10.0,2
3487,3165138222.0,1.0,1
3488,1444282192.0,1.0,1
3489,1012644773.0,1.0,0
3490,528994927.0,1.0,1
3491,2102809494.0,1.0,1
3492,85837353.0,1.0,1
3493,1343749602.0,1.0,1
3494,716376182.0,1.0,1
3495,1729880961.0,1.0,0
3496,2569203911.0,1.0,1
3497,3274698492.0,1.0,1
3498,3398977354.0,2.9,2
3499,3104946421.0,1.0,1
3500,838078472.0,5.7,2
3501,1892359770.0,1.0,0
3502,620828636.0,1.0,2
3503,762347380.0,1.0,1
3504,692615248.0,2.9,2
3505,2009485780.0,1.0,1
3506,459398928.0,5.7,2
3507,1779499057.0,1.0,0
3508,3205696141.0,1.0,0
3509,2959489603.0,1.0,2
3510,2956199469.0,1.0,0
3511,3411683598.0,1.51325678497,1
3512,1023866721.0,1.0,1
3513,2039204845.0,1.0,1
3514,2600763702.0,1.0,0
3515,1435329007.0,1.0,1
3516,3755766857.0,1.0,1
3517,94845982.0,1.0,0
3518,1917594231.0,1.0,0
3519,992457466.0,1.0,1
3520,2993950422.0,1.0,0
3521,1049605932.0,1.0,0
3522,1572412649.0,1.0,0
3523,1607696518.0,1.0,1
3524,3082919696.0,1.0,1
3525,3104946422.0,1.0,1
3526,4.25404882106e+37,1.0,1
3527,3291742772.0,1.0,1
3528,1023903652.0,1.0,1
3529,2073390653.0,1.0,1
3530,3069473656.0,1.0,1
3531,1494483955.0,1.0,2
3532,2966735904.0,1.0,2
3533,2953795369.0,1.51325678497,1
3534,453296615.0,1.0,1
3535,1835853482.0,1.0,1
3536,1992151460.0,1.0,1
3537,1203968278.0,1.0,1
3538,771240914.0,1.0,1
3539,3742426211.0,1.0,1
3540,1938086715.0,1.0,1
3541,2609846167.0,1.0,1
3542,3731399299.0,1.0,1
3543,1773871945.0,1.0,0
3544,4.25404882106e+37,1.0,1
3545,3748900184.0,1.0,0
3546,2988597956.0,1.0,2
3547,786418747.0,1.0,0
3548,1602520652.0,1.0,2
3549,4.25404881822e+37,1.0,1
3550,835615933.0,5.7,2
3551,1768875171.0,1.0,0
3552,2937316499.0,1.0,0
3553,3419558972.0,2.9,2
3554,3420027208.0,1.0,0
3555,1239409455.0,1.0,1
3556,2053806195.0,1.0,1
3557,1729582391.0,1.0,1
3558,3657976537.0,5.7,2
3559,454768076.0,1.0,0
3560,712184812.0,1.4,2
